store_id,year,month,population,location_code,id,age,gender,race,marital_status,education,division,tenure,training_status,jlevel,salary,absent,turnover,persuasion_skills,commitment,respect,development,goal,perf_feedback,perf_fair,reward_fair,work_life,competition,culture_fit,extraversion,conscientiousness,emotion_stability,agreeable,openness,cognitive_ability,structured_interview,business_rating,behavior_rating,sales_skills
3427,2019,10,124,512,3022,34,Female,W,Y,Post-secondary degree,Computer & Electronics,6.30,Y,4,69336.91,20,2,3,4,2,3,2,1,1,1,1,3,3,4,3,4,4,3,2,2,2,1,3
3427,2019,10,124,512,1256,33,Male,W,Y,Some college,Cellphones and Accessories,7.60,N,2,78395.07,15,3,3,1,1,2,1,2,4,4,2,3,1,3,2,2,1,3,1,1,1,1,3
3427,2019,10,124,512,1901,42,Male,W,Y,Some high school,Computer & Electronics,9.90,Y,1,58958.53,12,2,4,5,1,4,1,3,2,3,2,2,3,4,1,2,3,4,2,3,2,2,2
3427,2019,10,124,512,1497,29,Female,NW,Y,Some college,Home Appliances,7.00,N,2,52285.20,25,5,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,1,1,1,1,2
3427,2019,10,124,512,6014,33,Male,W,Y,Post-secondary degree,Home Appliances,5.90,N,1,59490.94,12,5,2,4,1,1,1,1,2,4,1,3,4,1,2,3,2,3,1,3,2,2,3
3427,2019,10,124,512,6393,29,Female,W,N,Some college,Home Appliances,6.30,N,3,76639.05,0,3,2,4,1,2,1,2,1,3,1,5,5,3,3,2,2,2,2,2,2,1,3
3427,2019,10,124,512,6583,27,Female,W,Y,Some college,Cellphones and Accessories,6.60,Y,2,56088.94,11,3,3,5,2,2,1,1,1,2,1,2,3,3,2,2,3,3,3,3,2,2,2
3428,2019,10,74,612,9747,41,Male,NW,Y,Some high school,Computer & Electronics,6.90,Y,4,123308.62,14,3,3,1,1,4,1,2,2,3,1,2,3,2,3,4,3,2,1,2,2,2,2
3428,2019,10,74,612,5771,27,Female,NW,Y,Some high school,Computer & Electronics,4.90,N,1,32020.26,21,3,1,1,1,1,1,1,2,1,1,2,3,3,2,2,1,3,5,1,1,1,1
3428,2019,10,74,612,9552,31,Male,NW,Y,High school diploma or equivalent,Computer & Electronics,7.60,N,2,36674.18,22,3,2,2,3,1,2,1,1,1,2,2,2,4,3,4,2,2,3,2,2,2,3
3428,2019,10,74,612,2405,26,Male,W,Y,Some college,Computer & Electronics,7.70,N,1,43453.34,31,4,2,1,3,1,2,2,1,3,1,2,1,1,2,4,1,5,2,1,1,1,3
3428,2019,10,74,612,4982,22,Female,W,N,High school diploma or equivalent,Office Products,5.50,Y,1,62269.57,3,3,3,2,2,2,2,1,2,3,1,5,4,4,3,1,3,3,2,3,2,2,1
3428,2019,10,74,612,7336,36,Male,W,N,Some college,Office Products,10.30,N,4,145271.44,2,2,4,2,3,2,1,2,1,1,1,3,4,3,2,1,2,4,2,4,3,2,3
3428,2019,10,74,612,5770,41,Female,NW,Y,Some college,Computer & Electronics,6.50,N,2,49039.72,10,3,2,5,2,1,1,1,1,2,1,3,4,3,2,3,2,3,3,1,1,1,3
3428,2019,10,74,612,5235,31,Male,NW,Y,Some college,Cellphones and Accessories,6.10,Y,1,49415.24,13,2,3,2,2,1,1,1,3,2,3,4,2,5,1,2,5,4,4,5,3,3,3
3428,2019,10,74,612,9664,28,Male,NW,Y,Some high school,Cellphones and Accessories,4.60,Y,2,62550.14,6,2,2,1,1,1,2,1,1,3,3,2,3,1,4,3,2,2,2,3,3,3,3
3428,2019,10,74,612,7774,26,Male,W,Y,Some college,Computer & Electronics,7.50,N,3,64254.05,23,2,2,2,3,1,1,1,2,3,3,3,1,3,4,3,2,2,2,4,3,2,3
3428,2019,10,74,612,1750,39,Male,W,N,Some college,Computer & Electronics,9.20,N,2,78464.43,0,1,5,2,3,3,1,3,2,4,4,4,3,3,3,1,1,5,1,2,2,1,2
3428,2019,10,74,612,7220,40,Female,W,Y,Some college,Office Products,7.70,N,4,122039.80,9,4,1,2,1,1,2,1,2,1,1,2,4,2,3,5,1,2,2,4,3,2,3
3428,2019,10,74,612,9802,37,Male,W,N,High school diploma or equivalent,Office Products,9.90,N,2,64186.52,3,2,2,2,2,1,1,1,1,3,3,1,3,3,4,2,2,2,3,3,3,2,3
3428,2019,10,74,612,6467,43,Female,W,Y,Some college,Office Products,12.80,Y,2,79862.18,8,3,1,4,3,1,1,3,2,4,1,2,3,4,4,2,3,1,2,4,3,2,3
3428,2019,10,74,612,7189,35,Female,NW,Y,High school diploma or equivalent,Computer & Electronics,9.20,N,2,69095.03,18,4,2,1,3,2,2,1,2,3,1,1,2,2,3,2,1,2,1,1,1,1,3
3430,2019,10,93,535,3959,36,Male,W,Y,Post-secondary degree,Office Products,6.90,N,4,83501.13,9,4,2,3,2,2,3,1,4,2,1,2,3,3,2,3,2,2,1,3,2,2,2
3430,2019,10,93,535,9051,33,Male,NW,N,Some college,Home Appliances,9.40,Y,1,69551.79,9,3,3,3,2,1,1,1,2,3,4,5,3,3,3,1,2,3,2,2,2,1,2
3430,2019,10,93,535,8823,41,Female,W,Y,Some college,Computer & Electronics,9.10,N,1,41924.30,17,2,2,1,1,2,1,1,1,3,1,3,4,3,2,4,2,4,3,2,2,2,2
3430,2019,10,93,535,7419,21,Male,W,Y,Some college,Computer & Electronics,3.70,N,1,45667.54,4,1,4,4,1,1,1,1,2,1,2,4,4,2,2,2,2,5,5,2,2,1,2
3430,2019,10,93,535,5843,22,Male,W,Y,Post-secondary degree,Home Appliances,3.80,N,3,48967.45,0,2,2,5,1,1,2,3,2,2,2,1,5,1,4,4,2,2,2,3,2,3,2
3430,2019,10,93,535,7423,29,Male,W,N,Post-secondary degree,Cellphones and Accessories,9.00,N,1,61499.65,6,1,3,4,1,1,1,1,4,1,1,2,3,5,2,1,1,4,4,5,3,3,3
3430,2019,10,93,535,8708,40,Male,W,Y,Some high school,Home Appliances,7.30,N,2,77018.25,2,3,3,1,3,1,1,1,1,1,1,4,4,3,2,4,1,4,3,5,2,2,1
3430,2019,10,93,535,7668,44,Male,W,Y,Post-secondary degree,Computer & Electronics,9.60,Y,1,47071.92,5,1,3,1,1,1,1,1,2,2,5,1,4,2,1,4,3,3,2,2,2,3,3
3430,2019,10,93,535,4384,35,Male,W,N,Post-secondary degree,Home Appliances,5.60,N,3,64659.72,0,2,4,2,1,3,1,1,2,3,1,3,3,1,3,2,1,4,1,4,2,2,3
3430,2019,10,93,535,2435,45,Male,W,N,Post-secondary degree,Cellphones and Accessories,9.90,N,4,131894.53,4,1,4,3,1,2,1,3,2,3,2,3,3,5,4,2,5,5,3,5,3,3,1
3430,2019,10,93,535,812,34,Male,W,Y,Some high school,Computer & Electronics,5.00,Y,1,43339.73,13,2,2,2,2,2,1,1,1,1,2,1,3,3,2,3,3,2,4,5,1,1,3
3430,2019,10,93,535,8059,24,Female,NW,Y,Some high school,Home Appliances,6.20,Y,1,45295.26,13,4,1,2,1,1,1,2,1,1,1,3,5,2,3,3,3,2,3,3,2,2,3
3430,2019,10,93,535,1337,40,Female,W,Y,Some high school,Home Appliances,9.30,Y,1,42397.39,10,3,3,2,2,1,1,1,1,3,2,1,4,3,1,2,4,2,1,3,2,2,3
3430,2019,10,93,535,8385,22,Male,W,N,High school diploma or equivalent,Home Appliances,6.00,Y,1,56244.20,0,1,4,4,3,1,1,1,2,4,4,4,5,3,3,1,2,3,3,2,2,1,2
3430,2019,10,93,535,9937,43,Male,W,Y,High school diploma or equivalent,Office Products,7.60,Y,2,68075.88,13,3,2,2,1,1,1,2,1,2,1,2,2,4,3,3,4,1,3,3,2,1,2
3434,2019,10,101,417,1130,19,Female,W,Y,High school diploma or equivalent,Cellphones and Accessories,4.60,Y,1,32530.16,2,2,2,1,2,2,1,1,1,1,1,2,5,3,3,3,2,2,3,5,1,1,1
3434,2019,10,101,417,6994,37,Female,W,Y,High school diploma or equivalent,Cellphones and Accessories,7.20,Y,1,54234.56,24,4,1,1,3,1,1,3,1,1,1,1,2,4,2,4,3,1,2,5,1,1,3
3434,2019,10,101,417,6143,28,Male,W,Y,Some high school,Computer & Electronics,7.00,Y,1,25161.21,12,3,4,2,3,1,1,1,3,5,4,2,2,5,3,3,2,4,2,5,3,3,3
3434,2019,10,101,417,5159,39,Female,NW,N,Some high school,Home Appliances,7.00,Y,2,57135.01,20,4,2,2,1,2,1,2,1,1,3,4,4,3,4,2,3,3,3,4,3,2,3
3434,2019,10,101,417,4469,47,Male,NW,N,High school diploma or equivalent,Computer & Electronics,8.60,Y,4,84673.60,9,1,4,3,3,2,2,3,2,1,2,2,3,2,4,2,3,4,3,3,2,2,1
3434,2019,10,101,417,4425,38,Male,W,N,Some college,Computer & Electronics,8.10,N,2,59574.47,2,1,3,2,4,2,1,2,2,1,3,2,3,4,3,2,1,3,3,1,1,1,1
3434,2019,10,101,417,7034,28,Male,W,N,Some college,Office Products,10.60,N,4,90364.47,4,3,5,3,2,2,1,1,2,3,2,2,3,5,3,2,1,1,3,4,3,3,2
3434,2019,10,101,417,7787,46,Male,NW,N,High school diploma or equivalent,Office Products,8.10,Y,1,49120.72,17,4,3,2,2,1,1,2,1,1,1,2,3,1,1,1,3,2,2,4,3,2,3
3434,2019,10,101,417,9426,34,Female,W,N,Post-secondary degree,Computer & Electronics,7.10,Y,1,43592.85,12,1,3,3,2,3,1,1,1,3,5,1,2,4,2,2,3,3,1,2,1,3,1
3434,2019,10,101,417,6224,33,Male,W,N,Some college,Office Products,9.20,N,4,90583.08,4,2,2,4,1,2,1,2,2,4,1,2,2,3,2,2,1,1,3,1,2,1,3
3434,2019,10,101,417,7899,47,Female,NW,Y,Some high school,Office Products,6.50,N,4,120227.96,22,5,2,1,1,1,1,1,3,3,1,3,2,4,2,3,2,3,3,2,2,1,3
3434,2019,10,101,417,2423,42,Male,W,Y,Some college,Office Products,9.80,Y,1,66450.24,0,3,2,3,3,2,1,2,1,1,1,3,5,4,2,3,2,2,2,3,2,2,2
3434,2019,10,101,417,6395,21,Male,W,N,Some high school,Office Products,6.10,Y,2,78959.75,0,3,3,2,2,2,1,2,1,3,1,2,4,3,2,1,2,2,3,2,2,1,2
3434,2019,10,101,417,1524,37,Male,W,N,Some college,Home Appliances,5.80,Y,2,56186.40,12,3,4,2,1,2,1,4,2,3,2,3,3,5,3,2,3,3,2,3,3,3,3
3434,2019,10,101,417,5238,35,Female,W,N,High school diploma or equivalent,Home Appliances,8.10,Y,1,49975.75,2,2,2,2,2,2,1,2,2,2,1,1,5,4,3,1,2,2,2,2,2,1,2
3437,2019,10,114,551,6981,36,Male,NW,N,Some college,Computer & Electronics,7.60,Y,3,67828.74,6,2,3,2,2,3,1,4,1,5,2,2,3,5,5,2,3,3,2,5,3,3,2
3437,2019,10,114,551,5706,39,Female,NW,Y,Some college,Cellphones and Accessories,7.10,N,1,48472.18,15,5,1,5,2,1,1,1,2,2,1,3,4,3,2,2,2,2,3,5,1,2,3
3437,2019,10,114,551,5140,28,Male,W,N,Post-secondary degree,Home Appliances,5.90,Y,1,60543.10,9,3,2,2,2,3,1,1,2,5,2,4,2,1,4,1,4,1,1,1,3,2,3
3437,2019,10,114,551,7141,42,Female,W,Y,Some college,Computer & Electronics,12.20,N,4,122069.48,11,1,4,1,1,1,2,1,1,2,4,1,2,4,4,3,2,4,4,4,3,2,3
3437,2019,10,114,551,3904,37,Male,W,N,Post-secondary degree,Computer & Electronics,6.80,Y,2,73277.53,17,1,4,4,5,1,1,1,1,3,1,3,1,2,2,2,3,3,2,1,2,1,3
3437,2019,10,114,551,8478,31,Male,W,Y,High school diploma or equivalent,Office Products,8.70,N,1,46117.77,5,3,2,2,1,1,1,2,1,1,3,5,5,3,2,3,1,3,4,2,2,2,3
3437,2019,10,114,551,7298,48,Female,NW,Y,Some college,Computer & Electronics,10.90,N,2,72952.41,16,3,2,1,2,1,1,3,2,2,1,1,4,2,4,4,1,4,2,1,3,2,3
3437,2019,10,114,551,9643,24,Male,NW,N,Post-secondary degree,Office Products,3.20,Y,4,120605.28,10,4,2,1,1,1,1,1,3,4,1,3,3,2,2,2,2,2,1,1,1,1,1
3437,2019,10,114,551,8049,44,Male,W,N,Some college,Office Products,11.00,Y,3,81923.77,0,1,3,3,3,2,2,2,3,3,2,4,3,4,3,2,4,1,3,3,2,2,3
3437,2019,10,114,551,9950,25,Female,NW,Y,Some high school,Computer & Electronics,5.10,N,2,43170.45,8,2,2,1,3,1,2,1,2,1,2,3,5,1,3,3,1,4,3,1,1,2,1
3437,2019,10,114,551,6805,30,Male,NW,Y,Some college,Home Appliances,8.90,Y,1,60025.76,17,2,1,3,2,2,2,1,1,2,1,3,3,4,4,2,3,1,4,4,3,1,3
3437,2019,10,114,551,214,33,Male,NW,N,Some college,Office Products,8.70,Y,4,85166.08,0,2,4,1,4,2,1,1,3,3,4,3,5,2,1,1,2,3,1,4,2,2,2
3437,2019,10,114,551,6982,39,Male,W,N,Some college,Office Products,8.20,Y,2,49886.85,9,2,1,5,2,3,2,2,1,2,2,3,3,2,3,2,3,1,2,4,2,1,2
3437,2019,10,114,551,6269,34,Male,W,N,Some college,Office Products,6.50,Y,4,121871.72,7,1,4,5,3,2,1,1,3,3,3,5,3,2,3,1,3,3,3,4,3,2,3
3437,2019,10,114,551,4448,35,Male,W,Y,High school diploma or equivalent,Cellphones and Accessories,5.00,Y,1,49456.02,21,2,2,1,1,1,2,1,1,1,3,2,1,3,3,3,2,2,4,3,1,2,1
3439,2019,10,91,396,2995,36,Female,NW,N,Some college,Cellphones and Accessories,6.30,Y,1,52226.52,15,4,2,1,3,3,1,3,1,3,1,2,3,1,3,2,3,2,1,1,1,1,3
3439,2019,10,91,396,9953,45,Female,NW,Y,Some college,Computer & Electronics,9.20,N,1,42601.04,37,5,1,2,1,1,1,1,1,4,1,2,1,2,3,4,1,3,2,1,1,1,3
3439,2019,10,91,396,3442,39,Male,W,N,Some college,Office Products,9.40,Y,1,69113.17,0,2,3,1,2,2,1,1,4,3,2,5,4,4,3,2,2,3,3,3,2,1,3
3439,2019,10,91,396,2117,30,Male,NW,Y,Some high school,Office Products,9.30,N,1,53946.36,12,3,2,3,3,1,1,1,2,3,2,3,3,3,3,3,1,2,3,2,2,1,2
3439,2019,10,91,396,1288,50,Female,NW,Y,High school diploma or equivalent,Home Appliances,8.00,Y,4,128546.66,10,4,2,2,1,1,1,2,1,2,2,1,4,3,4,4,3,2,3,2,3,2,3
3439,2019,10,91,396,4000,29,Male,W,Y,Some college,Cellphones and Accessories,7.30,Y,1,58531.12,3,3,3,4,2,2,1,1,1,2,2,4,5,3,2,4,2,4,2,4,2,2,1
3439,2019,10,91,396,6189,24,Male,NW,N,High school diploma or equivalent,Office Products,4.20,N,2,47158.83,24,5,1,2,1,1,1,1,1,3,1,1,2,2,4,2,1,1,3,4,3,2,3
3439,2019,10,91,396,3996,24,Male,W,Y,Some high school,Office Products,6.50,N,2,36702.87,11,3,2,1,1,2,2,1,2,2,1,1,3,3,4,3,1,2,2,4,3,2,3
3439,2019,10,91,396,6365,28,Male,W,N,Some high school,Home Appliances,4.40,Y,3,77498.27,2,1,3,2,4,1,2,3,3,4,3,3,2,4,3,1,2,2,2,1,1,1,3
3439,2019,10,91,396,7790,34,Male,W,N,High school diploma or equivalent,Office Products,5.90,Y,3,64865.27,6,2,3,4,4,2,1,3,2,3,2,3,2,2,4,3,3,1,2,2,2,3,2
3439,2019,10,91,396,613,32,Male,W,N,High school diploma or equivalent,Home Appliances,7.90,Y,2,65834.03,16,2,3,4,1,1,1,1,1,4,3,3,1,3,1,1,2,3,2,2,2,1,3
3439,2019,10,91,396,7867,30,Male,W,N,Some college,Office Products,5.00,Y,2,69165.34,0,1,5,5,1,1,1,1,3,3,4,4,3,3,3,1,2,4,4,5,3,3,3
3439,2019,10,91,396,8356,33,Female,NW,N,Some college,Computer & Electronics,6.20,N,2,43815.57,19,3,2,2,2,2,1,2,2,2,1,4,3,4,2,2,1,4,2,3,1,1,1
3439,2019,10,91,396,5225,40,Female,W,N,Some college,Office Products,9.20,Y,4,142748.11,7,1,3,4,1,3,1,2,1,4,1,2,1,5,3,1,3,1,4,5,3,2,3
3439,2019,10,91,396,1983,33,Female,W,Y,Some high school,Office Products,5.50,N,3,43593.21,23,5,2,1,1,1,1,1,1,1,3,1,3,4,5,4,2,2,3,5,3,3,2
3439,2019,10,91,396,1179,23,Male,W,N,Some college,Office Products,9.20,Y,2,77731.76,4,2,4,3,2,1,2,1,2,2,3,3,3,3,2,1,3,3,2,3,2,2,2
3450,2019,10,90,186,8381,42,Male,NW,N,High school diploma or equivalent,Cellphones and Accessories,6.70,N,2,64610.07,24,2,3,1,1,1,1,1,1,4,1,4,1,1,4,2,1,4,3,4,3,1,3
3450,2019,10,90,186,2487,25,Male,W,Y,High school diploma or equivalent,Computer & Electronics,4.90,Y,2,45949.54,24,2,3,1,2,3,1,1,4,2,1,1,1,2,3,3,2,3,2,1,1,2,1
3450,2019,10,90,186,1663,38,Female,NW,Y,Some college,Cellphones and Accessories,8.90,N,1,64477.12,23,4,3,2,2,1,1,1,1,1,1,1,2,1,3,2,2,3,2,2,2,1,2
3450,2019,10,90,186,4365,27,Female,W,Y,Post-secondary degree,Home Appliances,4.40,Y,1,58239.87,15,4,1,2,3,1,2,1,2,2,1,3,4,5,3,2,3,1,2,5,3,3,3
3450,2019,10,90,186,8975,29,Female,W,N,High school diploma or equivalent,Home Appliances,5.20,Y,1,55491.67,17,4,2,3,3,3,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2
3450,2019,10,90,186,375,30,Female,W,Y,Some college,Computer & Electronics,6.10,N,1,51846.07,9,3,2,1,1,1,1,3,2,2,1,1,4,4,3,3,1,4,1,1,1,1,1
3450,2019,10,90,186,3510,33,Female,NW,Y,Some high school,Computer & Electronics,4.00,Y,1,34447.60,24,3,1,1,4,1,1,2,1,2,3,1,2,5,2,3,3,1,2,3,3,3,3
3450,2019,10,90,186,3312,38,Male,W,Y,Post-secondary degree,Office Products,7.30,N,3,63011.93,6,2,2,3,1,1,1,1,1,3,2,5,3,5,2,4,2,2,3,3,3,3,3
3450,2019,10,90,186,9800,27,Male,W,Y,Some college,Home Appliances,8.20,Y,2,60969.31,5,2,3,4,2,3,1,3,1,3,3,1,2,2,3,3,4,1,1,4,1,1,1
3450,2019,10,90,186,1004,51,Male,W,N,Some college,Office Products,10.30,Y,4,87839.02,0,1,4,5,3,2,1,2,2,4,3,3,2,2,3,2,3,2,3,2,3,3,3
3450,2019,10,90,186,2310,34,Male,NW,N,Post-secondary degree,Office Products,8.30,N,4,62640.06,6,1,2,2,2,2,2,1,1,1,1,3,3,2,2,2,2,1,3,5,2,1,3
3450,2019,10,90,186,6358,34,Male,W,Y,Some high school,Office Products,6.10,Y,2,64653.19,12,1,3,1,2,1,2,2,1,4,1,2,2,2,2,3,4,1,4,5,2,2,1
3450,2019,10,90,186,3296,39,Male,W,Y,Some college,Home Appliances,6.60,Y,1,52778.99,13,3,4,4,1,1,2,2,2,1,2,4,3,4,2,3,4,3,4,3,3,2,3
3450,2019,10,90,186,6215,39,Female,W,Y,Some college,Home Appliances,8.60,N,4,92597.32,11,4,2,1,3,2,2,1,1,1,1,2,3,4,3,4,1,3,2,2,2,1,3
3450,2019,10,90,186,15,39,Male,W,N,High school diploma or equivalent,Computer & Electronics,5.90,Y,3,58288.20,11,1,5,5,3,1,1,1,4,4,2,2,2,3,3,2,4,4,2,4,3,2,3
3460,2019,10,88,269,3187,30,Male,W,Y,Some college,Office Products,6.70,N,1,59467.95,16,5,2,1,2,1,1,2,2,3,2,5,3,3,4,2,1,3,1,3,2,2,2
3460,2019,10,88,269,8777,29,Female,NW,Y,Post-secondary degree,Home Appliances,8.40,Y,4,121733.91,23,5,5,1,1,2,2,2,4,2,1,4,3,3,5,3,3,1,5,5,3,1,3
3460,2019,10,88,269,2952,33,Male,W,N,High school diploma or equivalent,Office Products,6.20,N,1,57868.03,12,4,1,1,3,2,1,2,1,3,2,2,3,1,3,2,1,1,1,5,2,1,2
3460,2019,10,88,269,1490,30,Female,NW,N,Some college,Cellphones and Accessories,7.20,N,1,32724.11,22,4,1,1,2,2,1,1,1,2,1,1,2,4,2,2,1,2,1,5,1,1,1
3460,2019,10,88,269,5174,28,Female,NW,Y,High school diploma or equivalent,Computer & Electronics,4.70,Y,1,39083.00,17,4,3,1,2,1,1,1,2,1,1,5,4,4,1,2,2,4,3,4,2,1,2
3460,2019,10,88,269,6865,40,Male,NW,N,Some college,Office Products,9.50,N,2,72907.98,16,3,3,3,2,1,1,2,2,2,1,4,3,4,3,2,4,3,3,4,3,1,3
3460,2019,10,88,269,6977,42,Female,W,Y,High school diploma or equivalent,Computer & Electronics,10.60,N,2,54497.73,14,1,3,1,3,1,1,2,2,2,1,3,3,3,3,2,1,4,3,2,2,1,2
3460,2019,10,88,269,5980,23,Female,NW,Y,High school diploma or equivalent,Computer & Electronics,5.10,Y,1,42158.65,13,3,3,1,3,2,2,1,1,1,1,4,5,2,1,2,3,4,1,1,2,2,3
3460,2019,10,88,269,9229,33,Male,NW,Y,Some college,Cellphones and Accessories,8.80,N,2,63193.51,15,3,3,1,2,2,1,1,2,3,1,1,2,2,3,3,2,3,1,2,2,1,2
3460,2019,10,88,269,4191,25,Male,NW,N,High school diploma or equivalent,Home Appliances,6.60,N,2,78183.42,4,3,3,2,2,1,1,1,3,1,2,5,4,4,3,2,1,4,3,2,2,1,2
3460,2019,10,88,269,2007,41,Male,W,N,Some college,Cellphones and Accessories,8.60,Y,1,70100.09,13,1,4,2,1,2,1,1,2,2,1,3,2,3,2,2,4,3,3,3,2,2,3
3460,2019,10,88,269,4275,32,Male,W,N,Post-secondary degree,Cellphones and Accessories,7.20,N,3,84338.56,0,1,4,5,1,1,1,3,3,4,3,3,3,5,2,2,5,5,4,5,3,3,2
3460,2019,10,88,269,4616,38,Male,W,Y,Some college,Home Appliances,4.70,Y,1,55290.90,3,4,3,1,1,1,1,1,2,2,2,1,4,2,2,4,2,3,1,4,2,1,2
3460,2019,10,88,269,3354,43,Male,W,Y,Some college,Home Appliances,7.90,N,2,60311.29,4,2,2,5,2,1,1,1,4,4,3,1,3,4,3,3,2,2,4,1,1,3,1
3701,2019,10,112,237,8095,30,Male,NW,N,Post-secondary degree,Computer & Electronics,8.00,N,2,76329.76,17,2,3,2,1,2,1,2,4,2,2,3,1,4,3,1,1,4,3,1,1,1,3
3701,2019,10,112,237,6947,40,Female,W,N,Post-secondary degree,Cellphones and Accessories,7.70,Y,1,52639.95,8,2,3,4,1,4,1,2,1,2,1,3,4,2,2,2,4,2,1,2,2,1,2
3701,2019,10,112,237,4513,24,Female,W,N,High school diploma or equivalent,Computer & Electronics,5.20,N,1,52720.22,13,3,3,2,1,2,1,1,2,1,1,3,3,4,2,2,1,5,3,1,1,1,3
3701,2019,10,112,237,3507,27,Male,NW,N,Some high school,Home Appliances,4.90,Y,1,50528.67,11,4,1,3,1,1,1,1,2,2,4,3,4,1,2,2,2,1,3,1,1,2,2
3701,2019,10,112,237,7853,23,Male,W,N,Post-secondary degree,Home Appliances,9.90,N,4,73615.91,19,3,4,1,2,1,1,2,2,2,2,1,1,2,3,2,1,4,1,3,2,2,3
3701,2019,10,112,237,8977,26,Male,W,N,Some high school,Computer & Electronics,5.90,Y,1,36481.35,10,2,3,2,1,1,1,3,1,3,3,1,3,2,2,1,2,3,2,1,1,1,3
3701,2019,10,112,237,8220,26,Male,W,N,Post-secondary degree,Home Appliances,4.70,Y,1,51699.87,16,3,3,3,2,1,1,2,2,2,3,4,2,4,3,1,2,3,3,3,2,1,2
3701,2019,10,112,237,1451,54,Male,W,N,Post-secondary degree,Cellphones and Accessories,11.10,N,4,125012.68,0,1,3,5,2,2,1,1,3,4,2,5,4,4,4,2,2,3,4,4,3,3,3
3701,2019,10,112,237,8638,33,Male,NW,Y,Some high school,Computer & Electronics,2.20,N,1,15908.87,35,5,1,1,2,1,2,1,1,1,1,4,3,2,3,4,1,4,3,5,1,1,3
3701,2019,10,112,237,7098,26,Male,W,N,Post-secondary degree,Home Appliances,4.80,N,1,43496.95,0,3,1,3,3,2,1,2,1,4,5,2,4,2,2,1,1,2,1,2,1,3,1
3701,2019,10,112,237,2997,50,Male,NW,Y,Post-secondary degree,Office Products,7.10,Y,1,70796.82,9,5,2,2,2,1,1,2,1,1,3,2,3,1,3,3,3,2,1,2,2,1,2
3701,2019,10,112,237,9065,30,Female,W,N,High school diploma or equivalent,Home Appliances,6.20,N,1,61201.81,14,4,2,1,2,1,1,1,3,1,1,3,3,3,2,2,1,4,2,2,2,1,3
3701,2019,10,112,237,8373,21,Male,NW,N,Some college,Home Appliances,4.80,N,3,61370.25,20,4,2,2,1,1,1,2,2,3,2,5,2,3,4,1,1,3,3,4,3,2,3
3701,2019,10,112,237,6010,38,Female,W,N,High school diploma or equivalent,Computer & Electronics,7.80,Y,2,62064.07,13,1,3,3,1,2,1,1,1,1,2,3,2,5,2,3,3,3,5,3,3,3,3
3701,2019,10,112,237,1317,22,Male,W,N,Post-secondary degree,Home Appliances,6.20,Y,1,59184.86,6,4,3,3,1,1,1,1,1,1,2,3,4,2,1,2,2,3,2,2,2,2,3
3721,2019,10,73,635,1735,20,Female,NW,Y,High school diploma or equivalent,Cellphones and Accessories,3.30,Y,1,58315.88,43,5,2,2,2,1,1,2,1,2,2,4,1,5,3,3,4,1,3,5,3,3,3
3721,2019,10,73,635,6228,28,Female,W,N,High school diploma or equivalent,Cellphones and Accessories,5.20,N,1,44066.83,19,2,1,3,1,1,1,1,1,1,1,2,2,3,2,2,1,2,5,1,1,1,2
3721,2019,10,73,635,7173,33,Female,W,N,Some college,Home Appliances,8.10,N,1,61520.45,8,4,1,2,2,1,1,2,2,1,1,2,4,1,3,1,1,3,1,2,2,1,3
3721,2019,10,73,635,7077,30,Male,W,N,Post-secondary degree,Cellphones and Accessories,5.50,N,3,68346.63,7,3,3,1,3,1,2,1,1,1,1,3,4,2,2,2,1,4,1,2,2,1,3
3721,2019,10,73,635,5002,27,Female,W,N,Some college,Office Products,7.80,N,2,66890.40,9,3,1,3,3,2,1,2,1,2,1,2,3,3,4,1,1,1,2,2,3,2,3
3721,2019,10,73,635,6846,26,Female,NW,N,High school diploma or equivalent,Home Appliances,5.30,N,2,65127.77,11,3,2,1,1,1,1,1,1,3,1,1,3,2,2,1,1,3,2,4,1,1,1
3721,2019,10,73,635,9209,44,Male,W,N,High school diploma or equivalent,Office Products,8.70,Y,2,54546.89,8,2,4,3,3,2,1,1,2,2,3,4,3,4,4,3,2,3,2,4,3,2,3
3721,2019,10,73,635,5054,39,Male,W,N,Some college,Cellphones and Accessories,7.70,N,4,76468.02,8,1,4,3,2,2,2,1,4,4,2,3,2,5,2,2,1,5,3,3,3,3,3
3721,2019,10,73,635,4734,33,Male,NW,Y,Some high school,Computer & Electronics,7.20,Y,1,60351.47,24,3,3,2,3,2,1,2,1,1,1,2,1,3,2,3,3,3,3,5,2,1,1
3721,2019,10,73,635,1106,37,Male,W,N,Some college,Office Products,9.20,Y,3,76363.98,15,2,3,2,3,2,1,1,2,3,1,3,1,3,4,2,2,2,3,1,3,1,3
3721,2019,10,73,635,3080,33,Female,W,Y,Some college,Home Appliances,9.20,N,1,55753.06,6,4,2,2,3,1,1,1,1,1,1,1,4,2,1,2,2,2,1,2,2,1,3
3721,2019,10,73,635,7964,34,Male,NW,Y,Post-secondary degree,Computer & Electronics,7.50,N,1,55999.27,21,4,3,3,1,2,1,2,3,2,2,3,2,4,3,4,2,4,3,4,1,2,1
3721,2019,10,73,635,7160,44,Male,W,Y,Some high school,Computer & Electronics,6.00,N,4,63765.30,5,1,2,1,2,1,1,2,1,1,1,2,4,1,3,4,2,3,2,5,1,1,1
