store_id,locnearestformat,locnearestany,locimargintarget,locimarginactual,locomargintarget,locomarginactual,locrevenuetarget,locrevenueactual,locgmargintarget,locgmarginactual,locexpensetarget,locexpenseactual,locebitdatarget,locebitdaactual,minwage,unemployed,edu14,year,month,yrmo,population,Voluntary_turnover,Layoff,Hiring,unitmonth_female,unitmonth_ftpt,unitmonth_hrlyrate,unitmonth_white,tenure,rmgrwhite,rmgrfemale,
6547,19.26,19.26,268611,247351,3646,2228,771822,753272,272258,249579,214603,223340,57654,26239,15.23,6.46,0.49,2018,8,655,81,2.47,0.00,7.41,0.62,0.22,15.57,0.59,41.57,1.00,0.96,
6547,19.26,19.26,300083,218755,2916,3534,847399,791265,302999,222289,264954,268375,38044,-46112,15.23,6.46,0.49,2018,9,656,85,4.71,0.00,4.71,0.64,0.22,15.61,0.59,40.35,1.00,0.96,
6547,19.26,19.26,245832,204259,2652,2487,748082,651024,248484,206746,211992,213834,36491,-7088,15.23,6.46,0.49,2018,10,657,84,3.57,0.00,1.19,0.60,0.22,15.74,0.62,40.68,0.96,0.93,
6547,19.26,19.26,301309,258192,6221,3348,1015098,825432,307531,261540,256435,268149,51096,-6609,15.23,6.46,0.49,2018,11,658,87,5.75,0.00,0.00,0.60,0.23,15.85,0.62,39.69,0.90,0.86,
6547,19.26,19.26,574304,468689,10062,7646,1756699,1542870,584367,476335,295498,307580,288868,168755,15.23,6.46,0.49,2018,12,659,86,13.95,0.00,0.00,0.64,0.23,15.91,0.62,40.53,0.90,0.86,
6547,19.26,19.26,349244,128180,-1565,2956,655115,536839,347679,131136,201269,209884,146410,-78799,15.23,5.76,0.49,2019,1,660,73,1.37,0.00,1.37,0.62,0.25,15.53,0.65,45.97,0.93,0.90,
6547,19.26,19.26,195536,147122,3157,2819,641205,574004,198694,149941,209155,199458,-10461,-49517,15.23,5.76,0.49,2019,2,661,72,1.39,0.00,1.39,0.61,0.25,16.45,0.66,47.42,0.93,0.89,
6547,19.26,19.26,284656,254530,3010,2726,882884,850095,287667,257256,256958,251906,30708,5350,15.23,5.76,0.49,2019,3,662,76,0.00,0.00,3.95,0.59,0.24,16.27,0.65,45.86,0.92,0.88,
6547,19.26,19.26,230504,193095,2920,2009,704726,590917,233425,195104,209802,206921,23623,-11817,15.23,5.76,0.49,2019,4,663,81,4.94,0.00,3.70,0.58,0.22,16.08,0.62,43.96,0.93,0.89,
6547,19.26,19.26,233841,186535,3127,2278,715095,598568,236969,188813,223845,208692,13123,-19879,15.23,5.76,0.49,2019,5,664,77,9.09,0.00,0.00,0.58,0.22,16.15,0.60,46.92,0.94,0.91,
6547,19.26,19.26,295637,199592,3577,3622,902754,846004,299215,203214,270371,257378,28843,-54164,15.23,5.76,0.49,2019,6,665,74,14.87,0.00,2.70,0.56,0.24,16.27,0.58,48.99,0.93,0.92,
6547,19.26,19.26,257564,177587,3258,1330,749276,682322,260822,178917,216295,204904,44527,-25987,15.23,5.76,0.49,2019,7,666,72,5.56,0.00,11.11,0.52,0.23,16.14,0.59,46.38,0.94,0.93,
6547,19.26,19.26,254304,229627,2933,1784,741792,689863,257238,231411,223113,213628,34124,17783,15.23,5.76,0.49,2019,8,667,70,5.71,0.00,2.86,0.51,0.23,16.14,0.59,46.96,0.99,0.96,
6547,19.26,19.26,264512,247048,3052,2360,793661,758995,267564,249408,252617,248446,14946,962,15.23,5.76,0.49,2019,9,668,68,2.94,0.00,2.94,0.50,0.26,16.27,0.60,48.16,0.97,0.96,
6547,19.26,19.26,249249,199606,2519,1997,681934,643239,251768,201603,218274,202764,33493,-1161,15.23,5.76,0.49,2019,10,669,69,4.35,0.00,4.35,0.49,0.26,16.22,0.59,48.07,0.97,0.94,
6578,67.93,67.93,219606,99041,2637,803,585360,481630,222244,99844,182717,175365,39527,-75521,13.48,5.06,0.45,2018,1,648,76,6.58,0.00,5.26,0.79,0.21,14.24,0.89,74.47,0.92,0.88,
6578,67.93,67.93,177628,146279,3591,2946,652850,577853,181219,149225,185543,182723,-4323,-33498,13.48,5.06,0.45,2018,2,649,73,1.37,0.00,1.37,0.79,0.22,14.79,0.89,76.81,0.99,0.93,
6578,67.93,67.93,265102,205257,2469,3322,815444,743188,267571,208579,222079,200741,45492,7838,13.48,5.06,0.45,2018,3,650,75,6.67,0.00,4.00,0.80,0.23,14.71,0.88,75.65,0.99,0.93,
6578,67.93,67.93,234944,201049,2604,2450,705854,615415,237548,203499,186755,173336,50793,30163,13.48,5.06,0.45,2018,4,651,76,2.63,0.00,7.90,0.81,0.23,14.57,0.87,70.17,0.99,0.93,
6578,67.93,67.93,244172,181053,3057,2892,706313,642707,247230,183945,198528,198268,48702,-14323,13.48,5.06,0.45,2018,5,652,79,6.33,0.00,3.80,0.81,0.22,14.45,0.87,68.13,0.99,0.94,
6578,67.93,67.93,275999,231625,3423,4234,839455,764009,279423,235859,228234,237977,51188,-2118,13.48,5.06,0.45,2018,6,653,75,6.67,0.00,1.33,0.81,0.23,14.62,0.89,71.11,0.99,0.93,
6578,67.93,67.93,204037,164961,2504,2174,652117,604130,206541,167135,194096,185601,12445,-18466,13.48,5.06,0.45,2018,7,654,75,2.67,0.00,5.33,0.81,0.24,14.63,0.88,71.49,0.99,0.93,
6578,67.93,67.93,201751,189809,3218,3196,642461,609567,204970,193005,193137,181776,11833,11229,13.48,5.06,0.45,2018,8,655,82,10.98,0.00,8.54,0.79,0.21,13.82,0.88,65.49,0.99,0.95,
6578,67.93,67.93,246244,207821,3335,3504,751277,730734,249579,211325,232015,206652,17564,4673,13.48,5.06,0.45,2018,9,656,79,5.06,0.00,5.06,0.79,0.21,13.88,0.87,62.57,0.99,0.95,
6578,67.93,67.93,248387,210849,2789,5119,718183,667014,251176,215968,188182,178374,62994,37594,13.48,5.06,0.45,2018,10,657,80,3.75,0.00,3.75,0.78,0.21,13.91,0.87,62.94,0.96,0.93,
6578,67.93,67.93,291439,250026,6251,5600,976825,821223,297691,255626,226764,210901,70927,44725,13.48,5.06,0.45,2018,11,658,85,7.06,0.00,0.00,0.78,0.22,14.02,0.88,59.19,0.87,0.84,
6578,67.93,67.93,414977,331227,8337,5921,1352871,1176456,423314,337148,253380,229528,169933,107620,13.48,5.06,0.45,2018,12,659,81,6.17,0.00,0.00,0.77,0.23,14.18,0.90,61.95,0.86,0.83,
6578,67.93,67.93,301012,109599,-2108,2400,579198,473188,298904,111999,184508,171173,114395,-59174,13.48,4.40,0.47,2019,1,660,76,3.95,0.00,0.00,0.76,0.24,14.26,0.90,66.68,0.89,0.86,
6578,67.93,67.93,153973,159361,3128,2451,603956,555625,157102,161812,168829,168986,-11726,-7174,13.48,4.40,0.47,2019,2,661,76,5.26,0.00,2.63,0.75,0.23,14.21,0.87,66.74,0.91,0.87,
6578,67.93,67.93,249304,231040,3520,3226,815924,754801,252824,234266,210110,192579,42714,41687,13.48,4.40,0.47,2019,3,662,74,4.05,0.00,2.70,0.78,0.22,14.16,0.84,68.97,0.92,0.89,
6578,67.93,67.93,194622,179118,3094,2389,619160,555615,197716,181507,163604,162043,34112,19464,13.48,4.40,0.47,2019,4,663,78,11.54,0.00,3.85,0.76,0.21,14.06,0.81,66.88,0.90,0.87,
6578,67.93,67.93,220485,190125,3147,2304,680272,557621,223633,192429,179143,155879,44490,36550,13.48,4.40,0.47,2019,5,664,77,7.79,3.30,7.79,0.74,0.22,14.02,0.81,67.00,0.95,0.91,
6578,67.93,67.93,256388,206234,3517,1979,798708,698848,259905,208213,211448,200467,48456,7746,13.48,4.40,0.47,2019,6,665,73,2.74,0.00,4.11,0.77,0.20,13.46,0.80,67.08,0.95,0.92,
6578,67.93,67.93,201331,142956,3027,1945,633108,543945,204358,144901,177179,163132,27179,-18231,13.48,4.40,0.47,2019,7,666,74,4.05,0.00,2.70,0.75,0.21,14.04,0.79,64.19,0.95,0.91,
6578,67.93,67.93,198486,180074,2621,3478,623263,541449,201108,183552,178032,176968,23075,6584,13.48,4.40,0.47,2019,8,667,74,9.46,3.35,4.05,0.77,0.21,14.04,0.80,64.64,0.95,0.91,
6578,67.93,67.93,246462,209609,4291,2931,751662,673469,250754,212540,202839,182117,47915,30423,13.48,4.40,0.47,2019,9,668,72,6.94,0.00,8.33,0.78,0.20,14.00,0.78,61.11,0.94,0.90,
6578,67.93,67.93,244384,196656,3801,3358,698341,585556,248186,200014,176942,168846,71243,31168,13.48,4.40,0.47,2019,10,669,73,4.11,0.00,5.48,0.78,0.19,13.91,0.76,60.56,0.97,0.92,
6602,32.47,32.49,85214,28049,2663,3687,263914,209374,87877,31736,79870,77019,8006,-45283,13.48,5.43,0.38,2018,1,648,45,6.67,0.00,8.89,0.83,0.26,12.94,0.62,35.93,0.93,0.91,
6602,32.47,32.49,115091,107515,3586,4266,441034,396923,118677,111781,85034,81728,33642,30053,13.48,5.43,0.38,2018,2,649,50,6.00,0.00,16.00,0.84,0.20,12.73,0.63,31.98,0.98,0.96,
6602,32.47,32.49,154920,83573,2358,2752,454239,392873,157278,86325,110314,109783,46963,-23458,13.48,5.43,0.38,2018,3,650,55,9.09,0.00,14.55,0.83,0.19,12.57,0.56,30.02,0.98,0.96,
6602,32.47,32.49,136189,98998,2075,2168,409753,362100,138265,101166,91922,93602,46342,7564,13.48,5.43,0.38,2018,4,651,60,5.00,0.00,15.00,0.80,0.19,12.51,0.56,25.32,0.98,0.97,
6602,32.47,32.49,122845,98772,2902,3429,373736,344096,125748,102201,98946,84378,26801,17823,13.48,5.43,0.38,2018,5,652,58,6.90,0.00,3.45,0.81,0.18,12.50,0.56,25.52,0.98,0.97,
6602,32.47,32.49,133890,128770,3327,3083,422315,400556,137218,131853,122513,113199,14704,18654,13.48,5.43,0.38,2018,6,653,57,1.75,0.00,5.26,0.80,0.18,12.54,0.54,26.39,0.98,0.96,
6602,32.47,32.49,98219,61722,2405,3253,333644,313387,100624,64975,89880,89860,10744,-24885,13.48,5.43,0.38,2018,7,654,61,11.48,0.00,4.92,0.78,0.18,12.55,0.58,25.62,0.97,0.97,
6602,32.47,32.49,107778,90600,2504,3519,345981,311213,110282,94119,93828,88185,16454,5934,13.48,5.43,0.38,2018,8,655,64,9.38,0.00,15.63,0.78,0.21,12.51,0.57,24.58,0.97,0.97,
6602,32.47,32.49,143374,123644,2885,6840,439429,462044,146259,130484,119754,109329,26505,21155,13.48,5.43,0.38,2018,9,656,64,9.38,0.00,9.38,0.78,0.22,12.56,0.57,25.16,0.97,0.97,
6602,32.47,32.49,142303,128524,2917,4938,447833,392203,145221,133462,104271,76873,40950,56589,13.48,5.43,0.38,2018,10,657,58,3.45,0.00,0.00,0.77,0.25,12.69,0.59,27.78,0.95,0.95,
6602,32.47,32.49,200106,160357,5099,6756,655775,532261,205206,167113,121828,105444,83377,61669,13.48,5.43,0.38,2018,11,658,59,5.09,0.00,1.70,0.75,0.27,12.80,0.60,27.83,0.86,0.86,
6602,32.47,32.49,277634,217542,7972,5082,895975,743231,285607,222624,106987,121456,178619,101168,13.48,5.43,0.38,2018,12,659,57,0.00,0.00,1.75,0.76,0.26,12.73,0.60,29.25,0.86,0.86,
6602,32.47,32.49,106031,37152,1250,3344,250046,208116,107282,40496,79140,88253,28142,-47757,13.48,4.89,0.41,2019,1,660,54,0.00,0.00,1.85,0.73,0.27,12.76,0.63,31.59,0.89,0.89,
6602,32.47,32.49,110092,104890,3471,2187,396381,367496,113564,107077,88415,79855,25148,27222,13.48,4.89,0.41,2019,2,661,58,3.45,0.00,5.17,0.70,0.25,12.66,0.64,30.34,0.90,0.90,
6602,32.47,32.49,113833,138780,3504,3563,424438,438245,117337,142343,108668,96244,8669,46099,13.48,4.89,0.41,2019,3,662,58,0.00,0.00,3.45,0.68,0.25,12.65,0.64,31.14,0.90,0.88,
6602,32.47,32.49,103766,92547,2941,3519,344050,281954,106707,96066,83984,73968,22723,22098,13.48,4.89,0.41,2019,4,663,60,3.33,0.00,6.67,0.71,0.23,12.58,0.68,30.87,0.92,0.90,
6602,32.47,32.49,111568,103744,2639,2175,348624,305128,114208,105919,89733,73398,24474,32521,13.48,4.89,0.41,2019,5,664,61,0.00,0.00,3.28,0.72,0.25,12.84,0.68,31.25,0.90,0.89,
6602,32.47,32.49,121232,74996,2985,3048,398600,358444,124218,78044,110761,99877,13456,-21833,13.48,4.89,0.41,2019,6,665,65,16.92,0.00,7.69,0.71,0.23,12.75,0.69,29.92,0.94,0.91,
6602,32.47,32.49,92761,59466,3088,2322,312079,265657,95850,61788,87644,85410,8205,-23622,13.48,4.89,0.41,2019,7,666,59,6.78,0.00,10.17,0.81,0.22,12.75,0.67,31.24,0.97,0.93,
6602,32.47,32.49,91315,84862,3376,2593,297220,259332,94691,87455,83680,84736,11011,2719,13.48,4.89,0.41,2019,8,667,63,1.59,0.00,0.00,0.78,0.22,12.74,0.63,30.79,0.98,0.32,
6602,32.47,32.49,148917,115722,6649,4638,450845,380953,155566,120360,111852,114207,43714,6153,13.48,4.89,0.41,2019,9,668,64,0.00,0.00,9.38,0.77,0.20,12.71,0.66,30.48,0.98,0.22,
6602,32.47,32.49,152205,119006,4527,5473,402375,369587,156732,124479,94623,92650,62109,31829,13.48,4.89,0.41,2019,10,669,63,1.59,0.00,1.59,0.76,0.22,12.76,0.68,31.43,0.98,0.22,
6613,9.01,10.22,103934,52023,1528,1195,370636,348821,105463,53218,168587,180654,-63124,-127436,13.48,4.59,0.48,2018,1,648,56,5.36,0.00,1.79,0.57,0.19,15.31,0.72,25.20,0.07,0.91,
6613,9.01,10.22,102055,91664,2518,1927,475089,425441,104574,93591,179486,155041,-74911,-61450,13.48,4.59,0.48,2018,2,649,54,1.85,0.00,0.00,0.56,0.20,16.31,0.72,25.80,0.09,0.96,
6613,9.01,10.22,168509,115444,476,3397,618093,538444,168985,118841,209142,184504,-40156,-65663,13.48,4.59,0.48,2018,3,650,52,5.77,0.00,0.00,0.57,0.18,14.83,0.71,26.63,0.08,0.92,
6613,9.01,10.22,131290,123185,1459,1384,491112,482701,132749,124569,177892,166509,-45142,-41940,13.48,4.59,0.48,2018,4,651,58,6.90,0.00,6.90,0.60,0.16,14.55,0.72,28.62,0.07,0.93,
6613,9.01,10.22,145740,163590,2138,3247,487835,466112,147878,166837,191199,176632,-43321,-9795,13.48,4.59,0.48,2018,5,652,65,4.61,0.00,12.31,0.63,0.16,14.26,0.69,25.45,0.06,0.94,
6613,9.01,10.22,183139,154431,2338,2910,630790,568441,185477,157341,216793,198889,-31316,-41548,13.48,4.59,0.48,2018,6,653,65,7.69,0.00,4.61,0.67,0.19,14.92,0.72,24.85,0.09,0.94,
6613,9.01,10.22,123364,103084,1474,1825,482133,432869,124838,104909,187119,181255,-62281,-76346,13.48,4.59,0.48,2018,7,654,60,6.67,0.00,1.67,0.68,0.20,15.18,0.75,26.70,0.10,0.95,
6613,9.01,10.22,126309,119017,2197,1371,467705,449957,128507,120388,187429,177303,-58921,-56915,13.48,4.59,0.48,2018,8,655,66,10.61,0.00,12.12,0.68,0.20,16.07,0.77,24.78,0.09,0.92,
6613,9.01,10.22,168974,147636,2097,3493,584965,564987,171071,151129,216993,216492,-45921,-65363,13.48,4.59,0.48,2018,9,656,59,1.70,0.00,5.09,0.64,0.22,16.45,0.81,27.36,0.10,0.95,
6613,9.01,10.22,152257,140826,1691,3362,542857,469565,153948,144188,187485,177703,-33536,-33515,13.48,4.59,0.48,2018,10,657,64,4.69,0.00,0.00,0.64,0.22,16.56,0.81,26.19,0.09,0.86,
6613,9.01,10.22,278629,245851,5463,6154,958983,835063,284092,252005,221869,198225,62223,53780,13.48,4.59,0.48,2018,11,658,65,3.08,0.00,0.00,0.65,0.24,16.84,0.82,26.37,0.09,0.80,
6613,9.01,10.22,447660,302894,6775,4459,1295840,1083222,454436,307353,241602,236199,212833,71154,13.48,4.59,0.48,2018,12,659,64,4.69,3.56,0.00,0.67,0.24,17.08,0.85,27.67,0.09,0.80,
6613,9.01,10.22,154804,47647,-1600,965,346823,309470,153203,48612,169986,159785,-16782,-111173,13.48,4.58,0.50,2019,1,660,60,5.00,0.00,1.67,0.66,0.25,17.07,0.85,28.08,0.10,0.83,
6613,9.01,10.22,89326,59611,1938,1802,437443,357670,91265,61413,178276,171040,-87011,-109627,13.48,4.58,0.50,2019,2,661,60,1.67,0.00,0.00,0.64,0.26,17.26,0.85,28.17,0.10,0.83,
6613,9.01,10.22,141923,129824,2739,1788,590756,536901,144663,131612,205477,190098,-60814,-58486,13.48,4.58,0.50,2019,3,662,63,3.18,0.00,6.35,0.64,0.25,16.97,0.84,27.29,0.10,0.79,
6613,9.01,10.22,121589,98883,2360,1503,480597,369435,123950,100386,171878,154547,-47928,-54161,13.48,4.58,0.50,2019,4,663,65,6.15,0.00,4.61,0.66,0.22,16.69,0.83,27.17,0.09,0.82,
6613,9.01,10.22,131859,82142,2220,1478,478787,381075,134079,83620,185082,171318,-51002,-87698,13.48,4.58,0.50,2019,5,664,66,6.06,0.00,7.58,0.69,0.21,16.44,0.82,27.17,0.09,0.86,
6613,9.01,10.22,168283,140715,2073,3867,592203,562686,170357,144582,205947,195716,-35590,-51134,13.48,4.58,0.50,2019,6,665,69,5.80,0.00,1.45,0.68,0.22,16.63,0.84,27.34,0.09,0.86,
6613,9.01,10.22,128045,78423,2015,664,442895,364451,130060,79087,180182,167135,-50121,-88048,13.48,4.58,0.50,2019,7,666,65,9.23,0.00,1.54,0.67,0.25,16.73,0.85,28.72,0.09,0.85,
6613,9.01,10.22,123996,116632,2101,1445,459311,390179,126098,118077,180521,174596,-54422,-56519,13.48,4.58,0.50,2019,8,667,65,13.85,0.00,12.31,0.63,0.27,16.47,0.84,28.37,0.09,0.89,
6613,9.01,10.22,169261,114553,3951,1341,574420,449125,173212,115894,205903,184496,-32690,-68602,13.48,4.58,0.50,2019,9,668,58,8.62,0.00,0.00,0.64,0.29,17.00,0.81,30.90,0.09,0.91,
6613,9.01,10.22,161593,116825,3570,2761,504323,412090,165163,119586,182544,175742,-17381,-56156,13.48,4.58,0.50,2019,10,669,53,1.89,0.00,1.89,0.64,0.34,13.73,0.85,33.74,0.11,0.89,
6617,50.58,50.58,268546,137403,2217,2340,718195,560802,270764,139743,183416,179551,87347,-39808,13.48,5.53,0.44,2018,1,648,67,4.48,0.00,0.00,0.73,0.27,14.12,0.97,64.13,0.94,0.01,
6617,50.58,50.58,231767,189684,3240,2342,804848,697597,235007,192026,182804,170955,52203,21071,13.48,5.53,0.44,2018,2,649,74,8.11,0.00,9.46,0.68,0.24,13.79,0.96,57.64,0.97,0.01,
6617,50.58,50.58,326819,262753,3109,3869,988146,942480,329928,266622,217181,214201,112747,52421,13.48,5.53,0.44,2018,3,650,73,4.11,0.00,2.74,0.66,0.24,13.81,0.96,56.52,0.97,0.01,
6617,50.58,50.58,301716,259513,2282,2264,876559,795179,303999,261777,184371,180440,119628,81337,13.48,5.53,0.44,2018,4,651,76,1.32,0.00,3.95,0.69,0.24,14.41,0.96,54.76,0.97,0.03,
6617,50.58,50.58,285911,236377,2582,2715,859242,843972,288494,239092,193443,183378,95050,55714,13.48,5.53,0.44,2018,5,652,76,7.90,0.00,2.63,0.70,0.24,14.41,0.96,55.25,0.97,0.03,
6617,50.58,50.58,366920,338904,3507,3072,1088295,1073611,370428,341976,227499,233699,142929,108277,13.48,5.53,0.44,2018,6,653,75,1.33,0.00,2.67,0.74,0.26,14.77,0.93,56.47,0.97,0.04,
6617,50.58,50.58,275833,218291,2482,1847,844110,805563,278315,220138,196751,205938,81563,14200,13.48,5.53,0.44,2018,7,654,83,8.43,0.00,8.43,0.74,0.24,13.75,0.93,52.56,0.98,0.02,
6617,50.58,50.58,287371,117121,2703,2346,858362,709969,290075,119467,207606,240561,82469,-121094,13.48,5.53,0.44,2018,8,655,81,7.41,0.00,6.17,0.73,0.24,14.20,0.92,53.26,0.98,0.02,
6617,50.58,50.58,348189,330940,4108,3502,985560,931435,352297,334442,229691,223117,122606,111325,13.48,5.53,0.44,2018,9,656,78,3.85,0.00,2.56,0.74,0.24,14.22,0.92,55.59,1.00,0.03,
6617,50.58,50.58,335782,273478,2657,3334,943077,798420,338440,276812,194053,177329,144387,99483,13.48,5.53,0.44,2018,10,657,81,12.35,0.00,3.70,0.73,0.25,14.20,0.94,53.91,0.98,0.02,
6617,50.58,50.58,358513,340854,5050,4484,1144290,920386,363564,345338,223563,202863,140000,142475,13.48,5.53,0.44,2018,11,658,77,2.60,0.00,2.60,0.77,0.27,14.46,0.94,56.60,0.92,0.03,
6617,50.58,50.58,546402,434736,7863,4546,1656904,1395188,554266,439282,259685,245042,294581,194240,13.48,5.53,0.44,2018,12,659,77,1.30,0.00,1.30,0.77,0.27,14.55,0.94,57.26,0.91,0.03,
6617,50.58,50.58,362057,141475,-3817,2090,721408,555821,358239,143565,182268,180991,175970,-37426,13.48,5.56,0.45,2019,1,660,78,6.41,0.00,3.85,0.76,0.25,14.50,0.96,56.81,0.91,0.03,
6617,50.58,50.58,196192,152034,2876,1608,728427,567070,199068,153642,180684,164243,18384,-10630,13.48,5.56,0.45,2019,2,661,74,1.35,0.00,0.00,0.75,0.28,14.67,0.96,60.46,0.93,0.03,
6617,50.58,50.58,298790,238626,3422,2898,980605,805530,302213,241524,213199,231763,89014,9727,13.48,5.56,0.45,2019,3,662,76,5.26,0.00,3.95,0.76,0.25,14.51,0.96,59.78,0.93,0.03,
6617,50.58,50.58,232515,202714,3050,3264,765213,603053,235566,205978,177595,192412,57970,13566,13.48,5.56,0.45,2019,4,663,76,10.53,0.00,5.26,0.79,0.25,14.52,0.94,59.96,0.93,0.03,
6617,50.58,50.58,250344,209666,2606,1728,806086,637716,252951,211394,190275,253190,62675,-41796,13.48,5.56,0.45,2019,5,664,75,4.00,0.00,5.33,0.81,0.24,13.86,0.94,60.65,0.93,0.01,
6617,50.58,50.58,332891,264028,3097,1780,1019865,873368,335988,265808,224565,204207,111423,61601,13.48,5.56,0.45,2019,6,665,80,16.25,0.00,6.25,0.76,0.22,13.68,0.95,57.35,0.95,0.01,
6617,50.58,50.58,249074,197701,2528,1973,783101,660769,251602,199674,186235,177192,65367,22482,13.48,5.56,0.45,2019,7,666,72,6.94,0.00,2.78,0.72,0.25,13.96,0.94,63.52,0.94,0.01,
6617,50.58,50.58,257698,226998,2456,1937,785072,621451,260154,228935,193052,192267,67102,36668,13.48,5.56,0.45,2019,8,667,76,7.90,0.00,9.21,0.73,0.24,13.77,0.93,58.67,0.99,0.01,
6617,50.58,50.58,323583,255466,3826,3092,963820,784989,327409,258558,221525,217386,105883,41172,13.48,5.56,0.45,2019,9,668,75,0.00,0.00,1.33,0.73,0.25,14.48,0.93,58.97,1.00,0.03,
6617,50.58,50.58,317487,235812,3524,1832,864652,697515,321012,237644,193418,187278,127593,50366,13.48,5.56,0.45,2019,10,669,76,0.00,0.00,0.00,0.74,0.26,14.74,0.93,59.18,1.00,0.87,
6620,9.92,7.52,490358,251163,4492,7290,1296290,1203705,494850,258453,339554,289888,155296,-31435,14.23,6.46,0.49,2018,1,648,173,1.73,0.00,0.00,0.70,0.16,13.42,0.01,51.73,0.01,0.00,
6620,9.92,7.52,489895,543741,9886,9737,1824277,1699188,499781,553478,379063,377345,120718,176133,14.23,6.46,0.49,2018,2,649,169,3.55,0.00,0.00,0.70,0.16,13.49,0.01,53.67,0.01,0.00,
6620,9.92,7.52,779918,571032,6934,14410,2283720,2116006,786852,585442,458733,466804,328118,118638,14.23,6.46,0.49,2018,3,650,170,2.94,0.00,1.77,0.70,0.17,13.65,0.01,53.36,0.02,0.00,
6620,9.92,7.52,604324,471668,5146,9647,1860872,1644267,609471,481315,381191,378549,228279,102766,14.23,6.46,0.49,2018,4,651,185,2.16,0.00,8.65,0.70,0.16,13.44,0.01,50.70,0.01,0.00,
6620,9.92,7.52,558418,494940,6717,8659,1668059,1609419,565135,503599,389672,429821,175462,73778,14.23,6.46,0.49,2018,5,652,198,0.51,0.00,8.08,0.69,0.15,13.35,0.01,47.99,0.01,0.00,
6620,9.92,7.52,747765,440479,9051,13365,2202518,2025268,756816,453844,465137,503130,291678,-49286,14.23,6.46,0.49,2018,6,653,207,5.80,0.00,0.00,0.69,0.14,13.95,0.00,46.71,0.01,0.00,
6620,9.92,7.52,518467,442698,5241,9988,1581084,1577068,523709,452686,379592,499355,144117,-46695,15.23,6.46,0.49,2018,7,654,200,0.50,0.00,0.00,0.68,0.15,14.07,0.01,48.18,0.01,0.00,
6620,9.92,7.52,598584,509493,7783,9558,1751955,1630171,606368,519051,389498,462951,216869,56100,15.23,6.46,0.49,2018,8,655,214,6.54,0.00,2.34,0.68,0.14,14.01,0.00,45.74,0.01,0.00,
6620,9.92,7.52,687450,560552,7236,17572,2040849,1995548,694686,578124,471804,491359,222882,86739,15.23,6.46,0.49,2018,9,656,213,3.29,0.00,6.10,0.67,0.14,13.99,0.01,45.38,0.01,0.00,
6620,9.92,7.52,596279,541566,7098,14923,1861037,1710275,603377,556489,399689,449083,203687,107406,15.23,6.46,0.49,2018,10,657,226,0.00,0.00,4.43,0.68,0.14,13.98,0.01,43.42,0.01,0.00,
6620,9.92,7.52,685247,573000,19499,18044,2300451,1868163,704747,591044,487919,552950,216827,38094,15.23,6.46,0.49,2018,11,658,237,7.17,0.00,0.00,0.69,0.14,13.99,0.01,42.17,0.01,0.00,
6620,9.92,7.52,1068298,906567,27710,11430,3391662,2977724,1096009,917997,540223,625128,555785,292869,15.23,6.46,0.49,2018,12,659,219,2.28,0.00,0.00,0.70,0.15,14.07,0.02,45.52,0.01,0.00,
6620,9.92,7.52,580474,294913,-1365,9913,1237906,1252119,579109,304826,352332,402531,226777,-97794,15.23,5.76,0.49,2019,1,660,213,3.76,0.00,0.00,0.69,0.15,14.17,0.02,47.14,0.01,0.00,
6620,9.92,7.52,542734,542842,8189,11179,1725232,1610538,550924,554021,380673,357036,170250,196985,15.23,5.76,0.49,2019,2,661,196,4.59,0.00,0.00,0.69,0.16,14.24,0.02,51.72,0.02,0.00,
6620,9.92,7.52,732411,654674,11391,10529,2266159,2024761,743803,665203,481017,411202,262785,254001,15.23,5.76,0.49,2019,3,662,198,3.03,0.00,5.05,0.68,0.16,14.24,0.01,51.04,0.01,0.00,
6620,9.92,7.52,477127,473695,7852,8729,1565065,1411695,484980,482424,364445,371760,120534,110664,15.23,5.76,0.49,2019,4,663,195,4.10,0.00,0.00,0.67,0.16,14.27,0.01,52.56,0.01,0.00,
6620,9.92,7.52,549110,446371,6957,9126,1654436,1364334,556067,455497,378474,398316,177593,57181,15.23,5.76,0.49,2019,5,664,191,3.14,0.00,2.09,0.67,0.16,14.44,0.01,53.21,0.02,0.00,
6620,9.92,7.52,648389,526670,10163,13423,2023058,1939737,658553,540093,462028,442967,196524,97126,15.23,5.76,0.49,2019,6,665,189,5.29,0.00,2.12,0.67,0.16,14.46,0.01,52.40,0.02,0.00,
6620,9.92,7.52,581033,395745,9159,11463,1597784,1413212,590192,407208,367256,374536,222936,32672,15.23,5.76,0.49,2019,7,666,191,1.57,0.00,4.19,0.66,0.16,14.41,0.01,50.74,0.02,0.00,
6620,9.92,7.52,543351,540451,7427,8391,1631126,1543352,550779,548842,382535,456952,168244,91890,15.23,5.76,0.49,2019,8,667,199,7.03,3.01,4.52,0.67,0.16,14.45,0.01,49.57,0.02,0.00,
6620,9.92,7.52,683041,618230,15211,13782,1970289,1813952,698252,632012,444850,664319,253402,-32307,15.23,5.76,0.49,2019,9,668,191,5.76,0.00,3.67,0.66,0.15,14.45,0.01,48.07,0.02,0.00,
6620,9.92,7.52,652896,477334,13005,11425,1757494,1538701,665902,488759,401305,743110,264597,-254351,15.23,5.76,0.49,2019,10,669,187,0.54,0.00,3.74,0.66,0.16,14.49,0.01,49.30,0.02,0.00,
